"Date","AAPL","MSFT","JPM","JNJ","XOM","UPS","HD","PG","BAC","NVDA","AVGO","CAKE","WMT","DIS","NFLX","AMZN","GS","PFE","CVX","TSLA"
"2022-08-16",170.017059326172,283.820007324219,113.291702270508,150.168106079102,81.2947692871094,173.094421386719,299.560272216797,137.041580200195,33.4501762390137,18.8496894836426,51.8725471496582,31.0422763824463,44.6198234558105,122.084968566895,24.5690002441406,144.779998779297,322.914093017578,40.8746337890625,134.284820556641,306.563323974609
"2022-08-17",171.510559082031,283.071807861328,112.338684082031,150.177047729492,81.9525375366211,171.945190429688,298.078033447266,136.410903930664,33.2401962280273,18.3065376281738,50.6445007324219,30.584285736084,44.6678466796875,119.984443664551,24.1149997711182,142.100006103516,321.795104980469,40.3909568786621,135.392333984375,303.996673583984
"2022-08-18",171.11750793457,281.954345703125,111.468101501465,149.451141357422,83.8902359008789,174.520431518555,297.574676513672,136.895355224609,33.1215133666992,18.7438583374023,52.5119667053223,31.0147914886475,44.5237693786621,119.847648620605,24.5170001983643,142.300003051758,322.504730224609,39.8253021240234,137.766128540039,302.869995117188
"2022-08-19",168.533355712891,278.048187255859,108.709831237793,151.72737121582,83.6235885620117,174.839218139648,294.015197753906,136.858764648438,32.3911666870117,17.8212928771973,51.5697708129883,30.0255470275879,43.8674583435059,117.375877380371,24.1159992218018,138.229995727539,317.728820800781,40.2925796508789,136.613891601562,296.666656494141
"2022-08-22",164.652114868164,269.886047363281,106.913719177246,151.195098876953,83.5613784790039,173.136337280273,285.679412841797,136.493179321289,31.6973247528076,17.0075588226318,49.7192268371582,28.6882286071777,43.0830917358398,113.272499084473,22.6539993286133,133.220001220703,311.497436523438,40.0876388549805,135.929428100586,289.913330078125
"2022-08-23",164.318023681641,268.613159179688,105.859886169434,149.8779296875,87.10791015625,172.188461303711,280.820648193359,133.860733032227,31.4143123626709,17.1543312072754,49.8160820007324,29.4210033416748,42.9006004333496,112.217346191406,22.4549999237061,133.619995117188,309.459655761719,39.3580207824707,140.339126586914,296.453338623047
"2022-08-24",164.612808227539,267.981506347656,106.116477966309,149.381729125977,87.6234512329102,170.317855834961,281.927764892578,133.284912109375,31.5147323608398,17.1952648162842,49.9157485961914,30.7857990264893,43.2111473083496,113.731689453125,22.9610004425049,133.800003051758,311.060729980469,38.8825454711914,141.37873840332,297.0966796875
"2022-08-25",167.069274902344,270.954895019531,108.636520385742,150.780075073242,88.0767517089844,171.961959838867,283.455902099609,133.175216674805,32.0807647705078,17.8852005004883,51.7296257019043,30.6484050750732,43.4992866516113,114.757522583008,23.3980007171631,137.279998779297,315.199829101562,39.2678527832031,142.617630004883,296.070007324219
"2022-08-26",160.770904541016,260.499450683594,105.08097076416,148.19987487793,86.9923629760742,166.870208740234,272.768493652344,130.058349609375,31.0673904418945,16.2347602844238,48.9773178100586,29.0637722015381,42.1322364807129,111.445518493652,22.3279991149902,130.75,306.021026611328,38.3824729919434,141.569366455078,288.089996337891
"2022-08-29",158.569900512695,257.720550537109,104.824378967285,147.054153442383,88.9922790527344,165.477737426758,271.139739990234,129.509902954102,30.9487171173096,15.7764711380005,48.3491821289062,28.8622608184814,42.5420265197754,110.917945861816,22.4570007324219,129.789993286133,303.764984130859,37.898796081543,142.62629699707,284.820007324219
"2022-08-30",156.14289855957,255.524490356445,104.842712402344,146.53987121582,85.6057205200195,163.615524291992,268.193298339844,128.129699707031,31.1221656799316,15.4439897537231,47.6166839599609,27.9554500579834,42.4139633178711,109.843254089355,22.0650005340576,128.729995727539,303.501251220703,37.5872764587402,139.152267456055,277.700012207031
"2022-08-31",154.482330322266,254.066970825195,104.219581604004,145.556533813477,84.9657440185547,163.162551879883,265.632904052734,126.082298278809,30.6839599609375,15.0705699920654,46.9321327209473,28.0470485687256,42.4363746643066,109.501319885254,22.3560009002686,126.769996643066,304.912750244141,37.0790100097656,136.934417724609,275.609985351562
"2022-09-01",155.209487915039,253.027267456055,104.934356689453,149.165222167969,83.4369354248047,164.92414855957,270.191833496094,127.63614654541,30.7574806213379,13.9153661727905,46.2645111083984,28.4409103393555,43.0542755126953,109.940956115723,23.003999710083,127.819999694824,305.673461914062,38.2267227172852,134.751220703125,277.160003662109
"2022-09-02",153.096908569336,248.810134887695,104.201240539551,146.819564819336,84.9657440185547,164.454360961914,268.837951660156,125.369323730469,30.7207202911377,13.6258153915405,47.0365028381348,28.3035202026367,42.5804443359375,108.641555786133,22.6110000610352,127.51000213623,303.822021484375,37.4643135070801,136.752502441406,270.209991455078
"2022-09-06",151.83918762207,246.079711914062,104.22875213623,147.216522216797,84.3968811035156,164.378875732422,266.664428710938,123.970878601074,30.3807067871094,13.4440975189209,46.8465576171875,27.0028400421143,42.3691520690918,107.557090759277,21.8390007019043,126.110000610352,299.248321533203,37.513500213623,136.120040893555,274.420013427734
"2022-09-07",153.244262695312,250.782623291016,106.208106994629,148.019470214844,83.6769256591797,164.655685424805,273.967956542969,125.844635009766,30.8493709564209,13.6967821121216,47.4981956481934,28.6515922546387,43.4576683044434,110.097274780273,22.8959999084473,129.479995727539,302.978729248047,37.8168182373047,134.378692626953,283.700012207031
"2022-09-08",151.770385742188,251.200469970703,108.682327270508,149.210327148438,84.3613433837891,164.521514892578,276.205932617188,126.009178161621,31.8418483734131,13.9724340438843,48.1376190185547,29.8057117462158,43.6785736083984,109.745559692383,22.7439994812012,129.820007324219,307.396545410156,38.5956115722656,135.106430053711,289.260009765625
"2022-09-09",154.629699707031,256.972320556641,109.204658508301,149.4990234375,85.7746353149414,166.668914794922,276.086212158203,127.928657531738,32.1083450317383,14.3689374923706,49.1221313476562,30.6758880615234,43.8098373413086,112.529983520508,23.3570003509521,133.270004272461,311.722808837891,39.2186584472656,138.589126586914,299.679992675781
"2022-09-12",160.584197998047,259.100250244141,110.496772766113,149.435882568359,86.7612609863281,167.910369873047,274.032379150391,128.970657348633,32.4116020202637,14.4867877960205,49.7483787536621,31.3537082672119,44.2036209106445,113.712142944336,23.6529998779297,136.449996948242,313.995758056641,39.153076171875,140.780975341797,304.420013427734
"2022-09-13",151.161178588867,244.855392456055,106.657135009766,145.547500610352,84.7346649169922,161.652648925781,255.971694946289,126.301651000977,31.2445240020752,13.1145124435425,47.3590278625488,30.1354675292969,43.2911796569824,109.188674926758,21.8129997253418,126.819999694824,300.989868164062,37.8660011291504,138.103988647461,292.130004882812
"2022-09-14",152.605606079102,245.078857421875,106.409721374512,148.551742553711,86.8145751953125,160.184677124023,254.507354736328,126.603271484375,31.1250610351562,13.1115169525146,48.0266571044922,30.034704208374,43.195140838623,109.911659240723,22.4120006561279,128.550003051758,299.9541015625,37.8332252502441,141.448059082031,302.609985351562
"2022-09-15",149.716781616211,238.432525634766,108.013374328613,148.930648803711,84.2902221679688,155.185195922852,250.08659362793,125.625267028809,31.7131996154785,12.9127655029297,47.0289840698242,30.3369750976562,42.7309226989746,108.22144317627,23.5380001068115,126.279998779297,303.950347900391,37.6610641479492,139.152267456055,303.75
"2022-09-16",148.07585144043,237.810623168945,107.289443969727,151.204147338867,82.8502807617188,148.231231689453,254.166549682617,126.393051147461,31.3548011779785,13.1814279556274,47.2509002685547,29.8789844512939,42.6412734985352,105.759422302246,24.0130004882812,123.529998779297,298.991668701172,37.7348403930664,135.539581298828,303.350006103516
"2022-09-19",151.790023803711,237.596878051758,108.279136657715,150.013259887695,82.8413772583008,151.016174316406,258.265045166016,126.127983093262,31.8785991668701,13.3651990890503,47.188835144043,29.8057117462158,43.0062522888184,106.658264160156,24.363000869751,124.660003662109,301.237274169922,37.2511672973633,135.929428100586,309.070007324219
"2022-09-20",154.167892456055,235.585464477539,106.14395904541,148.831405639648,82.1658706665039,147.367218017578,252.5087890625,125.680099487305,31.4007396697998,13.1594543457031,46.3632278442383,29.0820960998535,42.7565269470215,105.095069885254,24.2849998474121,122.190002441406,296.287811279297,36.7019119262695,135.392318725586,308.730010986328
"2022-09-21",151.043258666992,232.184585571289,103.08325958252,147.306747436523,80.8414688110352,145.815353393555,250.114196777344,124.062271118164,30.4634075164795,13.2443494796753,45.7165679931641,28.7248687744141,43.1471138000488,102.0859375,23.6870002746582,118.540000915527,293.950653076172,36.0050926208496,134.292068481445,300.799987792969
"2022-09-22",150.080352783203,234.157119750977,101.910301208496,149.923034667969,80.5037002563477,140.807495117188,247.876174926758,124.501029968262,29.8660926818848,12.5452289581299,45.2870254516602,26.6914119720459,42.7052955627441,99.8095474243164,23.7049999237061,117.309997558594,286.810638427734,36.537956237793,134.188110351562,288.589996337891
"2022-09-23",147.810562133789,231.183731079102,100.013404846191,150.410232543945,76.2194137573242,137.846374511719,249.533966064453,123.925155639648,29.1584930419922,12.5002841949463,44.4402885437012,26.041072845459,41.6391944885254,97.2107467651367,22.6410007476807,113.779998779297,276.774261474609,36.1362571716309,125.420715332031,275.329986572266
"2022-09-26",148.144638061523,230.72705078125,97.8599166870117,149.490005493164,74.6461334228516,135.682189941406,245.518432617188,124.043991088867,28.5152263641357,12.212646484375,43.8315467834473,26.1601448059082,42.0393905639648,95.8625030517578,22.4069995880127,115.150001525879,270.037506103516,35.9313163757324,122.119911193848,276.010009765625
"2022-09-27",149.117416381836,229.71647644043,96.9985198974609,148.804382324219,76.2105178833008,138.215484619141,247.461776733398,120.634605407715,28.0925045013428,12.3974151611328,44.0676460266113,26.7280502319336,41.924129486084,93.6447219848633,22.4360008239746,114.410003662109,267.06787109375,36.1444549560547,122.171875,282.940002441406
"2022-09-28",147.230834960938,234.244583129883,98.9595718383789,150.085433959961,78.983757019043,140.186767578125,259.895202636719,120.634605407715,28.55198097229,12.7200078964233,44.1823806762695,27.8913326263428,42.6156539916992,97.1130523681641,24.5200004577637,118.01000213623,275.692687988281,36.4231872558594,126.295692443848,287.809997558594
"2022-09-29",139.9990234375,230.775650024414,97.2826080322266,148.434432983398,78.8237609863281,138.676834106445,256.340118408203,117.636573791504,28.1752090454102,12.2046575546265,42.6813735961914,27.4608268737793,42.3403244018555,95.2079086303711,23.9710006713867,114.800003051758,271.403167724609,36.2018394470215,125.420715332031,268.209991455078
"2022-09-30",135.793518066406,226.305847167969,95.7614212036133,147.37890625,77.6060333251953,135.50602722168,254.138961791992,115.397193908691,27.7524871826172,12.1237592697144,42.1010704040527,26.8196506500244,41.5239334106445,92.1596908569336,23.5440006256104,113,268.598480224609,35.8739166259766,124.467720031738,265.25
"2022-10-03",139.969528198242,233.923904418945,98.721321105957,147.234558105469,81.7036666870117,136.806228637695,261.285888671875,117.462921142578,28.5703582763672,12.4962892532349,43.3119239807129,26.6547718048096,42.4299736022949,94.8952713012695,23.9039993286133,115.879997253418,274.189544677734,36.1854476928711,131.450454711914,242.399993896484
"2022-10-04",143.555969238281,241.833450317383,103.339859008789,149.417831420898,84.6813278198242,141.671508789062,266.682861328125,118.916244506836,29.7558135986328,13.1504678726196,45.5003700256348,28.7798290252686,42.9806251525879,99.1061096191406,24.0739994049072,121.089996337891,288.597839355469,36.4477767944336,136.561904907227,249.440002441406
"2022-10-05",143.850723266602,242.14436340332,102.063934326172,148.957717895508,88.1034240722656,140.866226196289,266.949920654297,118.093605041504,29.3330936431885,13.1924133300781,45.9687881469727,28.963020324707,42.5548324584961,98.4808349609375,23.6730003356934,120.949996948242,283.217681884766,36.1690444946289,137.341598510742,240.809997558594
"2022-10-06",142.897659301758,239.802597045898,99.9836502075195,146.070755004883,90.7166748046875,138.911697387695,267.447296142578,115.607437133789,28.9103717803955,13.1135129928589,45.4662322998047,28.5874691009521,42.1578369140625,97.7383193969727,24.0020008087158,120.300003051758,279.248992919922,35.3246650695801,139.845336914062,238.130004882812
"2022-10-07",137.650588989258,227.607955932617,97.9865570068359,144.528060913086,89.801139831543,133.492828369141,261.856811523438,113.587394714355,28.2579154968262,12.0608377456665,43.6627616882324,28.3035202026367,41.1589584350586,94.9245834350586,22.4750003814697,114.559997558594,275.95849609375,34.6934242248535,138.641098022461,223.070007324219
"2022-10-10",137.974884033203,222.759216308594,97.0712280273438,144.717514038086,87.8545455932617,133.996109008789,260.143859863281,113.121238708496,28.1752090454102,11.655345916748,41.5027542114258,27.7814159393311,41.4022827148438,92.9706115722656,22.9979991912842,113.669998168945,275.463531494141,34.226146697998,136.137344360352,222.960006713867
"2022-10-11",136.559921264648,219.027938842773,94.269775390625,146.810531616211,87.10791015625,133.719314575195,260.539855957031,113.550834655762,27.3573379516602,11.5714511871338,40.8447113037109,28.0745258331299,42.4747924804688,90.9579925537109,21.4290008544922,112.209999084473,269.661712646484,34.3655166625977,136.163360595703,216.5
"2022-10-12",135.931106567383,219.358352661133,95.7953109741211,146.774459838867,87.490104675293,133.778015136719,258.357116699219,113.733642578125,27.4400424957275,11.4855604171753,40.8266868591309,29.5950393676758,41.9945526123047,91.2608642578125,22.0869998931885,112.900001525879,270.669952392578,34.4556884765625,136.570556640625,217.240005493164
"2022-10-13",140.500137329102,227.607955932617,101.120880126953,148.993804931641,90.5477752685547,137.284378051758,260.484527587891,115.452033996582,29.1217365264893,11.9449825286865,41.5283584594727,30.3186588287354,42.3499298095703,94.4165420532227,23.2509994506836,112.529998779297,281.44873046875,35.234489440918,143.189437866211,221.720001220703
"2022-10-14",135.970413208008,222.088729858398,102.803604125977,148.371307373047,88.1656341552734,135.623489379883,254.590209960938,114.327766418457,29.1309261322021,11.2129030227661,40.4976654052734,29.3660488128662,41.7576522827148,92.2769317626953,23,106.900001525879,274.959442138672,35.1361198425293,138.736404418945,204.990005493164
"2022-10-17",139.930221557617,230.804809570312,107.121368408203,150.292938232422,89.4367141723633,138.173583984375,259.038665771484,116.393493652344,30.895320892334,11.8730735778809,41.2818298339844,29.7324333190918,42.05859375,95.0906753540039,24.5100002288818,113.790000915527,281.118774414062,35.783748626709,139.750045776367,219.350006103516
"2022-10-18",141.246887207031,231.747299194336,109.876602172852,149.769668579102,89.5967025756836,140.077713012695,262.538391113281,117.334938049316,32.0532073974609,11.9519748687744,41.2306289672852,30.2453746795654,42.945426940918,96.2142105102539,24.0860004425049,116.360000610352,287.662994384766,36.1444549560547,140.971588134766,220.190002441406
"2022-10-19",141.354965209961,229.78450012207,107.722351074219,148.578811645508,92.2543869018555,139.071090698242,253.724548339844,118.422660827637,31.1710052490234,12.03586769104,41.2751846313477,30.0621852874756,42.8237648010254,96.7124710083008,27.238000869751,115.069999694824,285.747406005859,35.3410568237305,145.545913696289,222.039993286133
"2022-10-20",140.893157958984,229.463851928711,107.370994567871,148.957717895508,92.3788299560547,135.036270141602,248.170928955078,116.897354125977,30.9688358306885,12.1786890029907,40.8010902404785,29.7965545654297,42.9294090270996,96.3216705322266,26.8159999847412,115.25,284.876647949219,35.1770935058594,146.37760925293,207.279998779297
"2022-10-21",144.705612182617,235.264831542969,113.01091003418,152.205551147461,94.0943145751953,138.869812011719,253.761306762695,118.360977172852,32.1175270080566,12.450345993042,42.6434516906738,30.4102535247803,43.7970314025879,99.6922988891602,28.9570007324219,119.319999694824,297.974365234375,36.8494758605957,150.042221069336,214.440002441406
"2022-10-24",146.847640991211,240.249588012695,113.149597167969,154.253448486328,94.7520751953125,140.547454833984,260.880676269531,119.088180541992,32.2278060913086,12.5831823348999,43.2872734069824,29.5858821868896,44.6326332092285,99.3796768188477,28.2450008392334,119.819999694824,301.273956298828,37.3331527709961,149.990203857422,211.25
"2022-10-25",149.687286376953,243.563034057617,113.445465087891,154.009887695312,94.1120986938477,140.086090087891,267.327514648438,120.459770202637,32.5218734741211,13.2443494796753,43.6238861083984,30.107982635498,44.8439254760742,101.958930969238,29.1019992828369,120.599998474121,304.665252685547,37.3741340637207,151.54963684082,222.419998168945
"2022-10-26",146.749389648438,224.770614624023,114.749130249023,155.363128662109,95.232063293457,141.75537109375,267.226287841797,121.306671142578,32.8067474365234,12.8798065185547,43.7291374206543,30.4468955993652,45.1864929199219,102.222717285156,29.8619995117188,115.660003662109,307.680786132812,37.7594413757324,153.420944213867,224.639999389648
"2022-10-27",142.278594970703,220.330017089844,115.202163696289,155.453353881836,95.5964813232422,139.658309936523,268.064331054688,121.398712158203,32.9629783630371,13.1594543457031,43.1810760498047,31.7200965881348,45.0552291870117,102.037086486816,29.6940002441406,110.959999084473,309.04638671875,37.4971046447754,154.122680664062,225.089996337891
"2022-10-28",153.028106689453,229.191787719727,116.570541381836,157.762924194336,98.396369934082,140.228668212891,275.054718017578,124.473274230957,33.2478485107422,13.8166303634644,44.8404235839844,33.1673278808594,45.6251106262207,103.512344360352,29.57200050354,103.410003662109,313.299194335938,38.8825454711914,155.924682617188,228.520004272461
"2022-10-31",150.669906616211,225.557678222656,116.385620117188,156.950958251953,98.4941482543945,140.731994628906,272.733795166016,123.966979980469,33.119197845459,13.480052947998,44.5768241882324,32.8009376525879,45.5674705505371,104.088768005371,29.1879997253418,102.440002441406,315.764801025391,38.1611366271973,156.721694946289,227.539993286133
"2022-11-01",148.026733398438,221.70979309082,118.484397888184,156.157028198242,99.4718933105469,140.421600341797,272.669342041016,124.160308837891,33.2662315368652,13.5259952545166,44.3663291931152,31.2621116638184,45.3625831604004,103.561195373535,28.6749992370605,96.7900009155273,319.495208740234,39.3580207824707,157.865310668945,227.820007324219
"2022-11-02",142.504608154297,213.868316650391,117.393417358398,153.757263183594,97.4275360107422,138.056091308594,265.918487548828,122.374473571777,33.1651420593262,13.2024021148682,43.2408180236816,29.6408386230469,45.0616340637207,99.4773635864258,27.2999992370605,92.120002746582,320.604278564453,38.5874176025391,154.642501831055,214.979995727539
"2022-11-03",136.461654663086,208.18391418457,117.606048583984,154.018936157227,98.7519302368164,137.57795715332,259.259674072266,121.536796569824,32.9813423156738,13.4041471481323,42.1115036010742,30.4835357666016,45.0520324707031,96.9664916992188,26.9060001373291,89.3000030517578,319.760986328125,38.5047340393066,156.921005249023,215.309997558594
"2022-11-04",136.19596862793,215.121765136719,120.823585510254,154.704559326172,99.8274230957031,138.987228393555,261.589752197266,123.755271911621,33.8084106445312,14.1382255554199,44.1197891235352,30.93235206604,45.1320762634277,97.2889022827148,26.0790004730225,90.9800033569336,328.046722412109,39.0421676635742,158.904891967773,207.470001220703
"2022-11-07",136.727416992188,221.41828918457,121.461540222168,156.05778503418,101.009628295898,141.872817993164,267.336761474609,125.651550292969,34.0105781555176,14.2830419540405,45.0604057312012,30.6850433349609,45.605899810791,98.1193389892578,25.8600006103516,90.5299987792969,332.308685302734,38.9346885681152,160.802215576172,197.080001831055
"2022-11-08",137.298294067383,222.389984130859,121.535507202148,156.833648681641,101.329605102539,141.587600708008,268.138092041016,125.936882019043,34.1024780273438,14.583664894104,45.7137184143066,30.9781513214111,45.7147483825684,97.6015472412109,26.3460006713867,89.9800033569336,333.646881103516,39.1496543884277,160.568298339844,191.300003051758
"2022-11-09",132.741333007812,218.153427124023,119.954498291016,155.579666137695,96.7964324951172,137.57795715332,264.094818115234,125.633110046387,33.5602951049805,13.7587013244629,44.515193939209,30.2728576660156,44.6518478393555,84.7540969848633,25.4659996032715,86.1399993896484,331.795471191406,38.6287689208984,154.148666381836,177.589996337891
"2022-11-10",144.551956176758,236.100494384766,124.891723632812,157.40202331543,98.218620300293,145.900909423828,287.073669433594,129.959579467773,35.0398101806641,15.730224609375,48.033031463623,33.2497634887695,45.5770797729492,88.3787307739258,27.4969997406006,96.629997253418,346.744598388672,39.1744537353516,157.068267822266,190.720001220703
"2022-11-11",147.337295532227,240.113525390625,125.095138549805,152.692687988281,101.285163879395,150.87092590332,290.057708740234,129.76628112793,35.2971229553223,16.3065013885498,49.1253433227539,33.744384765625,45.6475105285645,92.8240509033203,29.0130004882812,100.790000915527,353.032257080078,39.3563652038574,161.538604736328,195.970001220703
"2022-11-14",145.939697265625,234.710968017578,123.80997467041,155.092514038086,101.580848693848,150.532241821289,282.671356201172,129.775451660156,34.6997985839844,16.2745418548584,48.6635665893555,33.6244316101074,44.3060684204102,92.1108474731445,29.9270000457764,98.4899978637695,350.456665039062,40.7123336791992,161.616592407227,190.949996948242
"2022-11-15",147.671920776367,235.119049072266,122.913116455078,155.525527954102,102.26180267334,153.648086547852,287.285461425781,129.324432373047,34.6446571350098,16.645076751709,49.7255668640137,33.9750671386719,47.2034645080566,93.3125457763672,31.0200004577637,98.9400024414062,350.933319091797,40.1583633422852,162.916107177734,194.419998168945
"2022-11-16",146.441665649414,235.547805786133,123.079559326172,156.490859985352,101.168685913086,149.914184570312,290.030120849609,130.47509765625,34.3322257995605,15.8900241851807,48.5222930908203,34.1873054504395,47.5428314208984,91.7884368896484,30.6019992828369,97.120002746582,350.429168701172,39.7284240722656,160.265090942383,186.919998168945
"2022-11-17",148.341156005859,235.499099731445,122.543273925781,157.75390625,101.303062438965,149.067489624023,286.834197998047,129.674194335938,34.1576118469238,15.6573162078857,48.5583152770996,34.5840759277344,47.382755279541,89.3459625244141,29.5279998779297,94.8499984741211,348.091979980469,39.9599304199219,160.71907043457,183.169998168945
"2022-11-18",148.90217590332,235.050857543945,123.745223999023,158.962814331055,100.424995422363,151.531372070312,288.436737060547,131.23908996582,34.1759872436523,15.3896532058716,48.8475227355957,33.6982536315918,48.0966987609863,89.6879043579102,28.7980003356934,94.1399993896484,347.560363769531,39.877254486084,159.758712768555,180.190002441406
"2022-11-21",145.673980712891,235.859619140625,123.014823913574,159.779998779297,99.4304122924805,152.919906616211,291.752319335938,132.905258178711,34.2862777709961,15.2977666854858,49.0637168884277,33.0062065124512,48.3912239074707,95.3349227905273,28.5049991607666,92.4599990844727,348.485992431641,39.8359107971191,158.230880737305,167.869995117188
"2022-11-22",147.809692382812,238.763427734375,124.854736328125,160.551803588867,102.306625366211,154.723373413086,299.21240234375,134.046676635742,34.4516830444336,16.0178623199463,50.259391784668,33.6428833007812,48.5641174316406,93.9964447021484,28.6690006256104,93.1999969482422,351.840698242188,40.5800437927246,162.290542602539,169.910003662109
"2022-11-23",148.685684204102,241.248184204102,126.186134338379,160.724319458008,101.795890808105,154.808029174805,296.108642578125,134.810745239258,34.5619659423828,16.4982624053955,50.5998039245605,33.6244316101074,48.7978286743164,96.6050109863281,29.1499996185303,94.129997253418,354.022064208984,40.3898811340332,160.850036621094,183.199996948242
"2022-11-25",145.772369384766,241.160491943359,126.426528930664,160.933197021484,101.437484741211,154.537078857422,300.593811035156,135.059310913086,34.6446571350098,16.2495670318604,50.2461242675781,34.0304374694824,49.0059356689453,96.5952377319336,28.5540008544922,93.4100036621094,356.414306640625,40.6875228881836,160.378570556641,182.860000610352
"2022-11-28",141.943771362305,235.577072143555,124.216781616211,161.014862060547,98.3910522460938,152.327239990234,293.723266601562,134.948837280273,33.8727378845215,15.8071279525757,49.5160102844238,33.5690689086914,49.1467971801758,93.4884033203125,28.117000579834,93.9499969482422,350.456665039062,40.9851837158203,155.716506958008,182.919998168945
"2022-11-29",138.941909790039,234.183609008789,126.26008605957,159.888977050781,99.0451354980469,156.543716430664,290.997131347656,133.917831420898,34.0013999938965,15.61936378479,49.4382553100586,32.2772369384766,48.9739189147949,92.5114135742188,28.0960006713867,92.4199981689453,351.694000244141,40.9190406799316,158.04753112793,180.830001831055
"2022-11-30",145.693634033203,248.614852905273,127.757911682129,161.623245239258,99.7619323730469,160.641662597656,300.197906494141,137.305374145508,34.7825050354004,16.9060726165771,52.248722076416,32.3326034545898,48.7978286743164,95.6182556152344,30.55299949646,96.5400009155273,356.251525878906,41.4481964111328,160.038055419922,194.699996948242
"2022-12-01",145.96923828125,248.176361083984,125.964241027832,162.295120239258,99.2780990600586,161.031143188477,303.051696777344,137.388214111328,33.7842254638672,17.117862701416,52.2221794128418,31.9727363586426,49.1019821166992,96.3216705322266,31.6949996948242,95.5,354.092712402344,42.2336692810059,159.322204589844,194.699996948242
"2022-12-02",145.477127075195,248.497924804688,124.965698242188,162.422286987305,98.4358444213867,160.353790283203,303.904144287109,138.640121459961,33.349796295166,16.8591213226318,51.2787132263184,30.6716861724854,49.0539512634277,97.1423568725586,32.0410003662109,94.129997253418,351.11279296875,42.0931129455566,158.04753112793,194.860000610352
"2022-12-05",144.315719604492,243.801193237305,121.461540222168,162.331466674805,95.7388458251953,153.385589599609,296.575042724609,137.240936279297,31.8616256713867,16.593391418457,50.3153343200684,29.5459480285645,48.5513076782227,93.7228775024414,31.2590007781982,91.0100021362305,342.772735595703,41.9442825317383,154.14501953125,182.449996948242
"2022-12-06",140.654479980469,238.851104736328,121.66495513916,159.898040771484,93.0776824951172,148.254669189453,294.13818359375,137.415802001953,30.5028591156006,15.9710111618042,49.8583145141602,29.3244934082031,47.9878349304199,90.166633605957,30.5559997558594,88.25,334.810974121094,41.1009330749512,150.172622680664,179.820007324219
"2022-12-07",138.715560913086,238.120300292969,121.581733703613,160.869613647461,92.8716125488281,147.890594482422,296.639862060547,138.299575805664,30.2625331878662,16.1038799285889,49.1642265319824,29.0753574371338,47.7381210327148,90.0298538208008,30.8419990539551,88.4599990844727,332.052459716797,41.5391464233398,150.617919921875,174.039993286133
"2022-12-08",140.398559570312,241.072799682617,122.85765838623,160.896865844727,93.5615386962891,152.09016418457,300.29052734375,139.293716430664,29.985237121582,17.1518306732178,50.3570709228516,30.1549530029297,47.8120460510254,90.4206466674805,31.0259990692139,90.3499984741211,330.354888916016,42.8124389648438,151.508422851562,173.440002441406
"2022-12-09",139.916305541992,239.143417358398,122.191955566406,159.571151733398,92.7730407714844,150.405258178711,296.945648193359,138.925476074219,29.929780960083,16.9839992523193,51.6504058837891,30.4779148101807,46.696907043457,91.2315521240234,32.0009994506836,89.0899963378906,331.332794189453,42.7628288269043,146.671752929688,179.050003051758
"2022-12-12",142.209503173828,246.052108764648,124.087326049805,161.477951049805,95.0578689575195,154.545547485352,303.894927978516,140.352310180664,30.2532958984375,17.5174674987793,52.7797241210938,31.0315475463867,47.5678062438965,92.4821090698242,31.5179996490479,90.5500030517578,335.059967041016,43.1266288757324,148.199584960938,167.820007324219
"2022-12-13",143.174102783203,250.349319458008,123.967140197754,162.721908569336,96.0972366333008,155.663192749023,308.444366455078,140.140594482422,30.2717800140381,18.0539264678955,54.146068572998,31.2437801361084,47.3974800109863,92.5211868286133,32.0340003967285,92.4899978637695,340.143432617188,43.8790283203125,151.499694824219,160.949996948242
"2022-12-14",140.949722290039,250.641693115234,123.347663879395,163.221328735352,95.3893966674805,156.052658081055,308.944641113281,140.69287109375,29.8373432159424,17.6563262939453,54.4684600830078,31.7143707275391,47.133960723877,91.9838409423828,31.7830009460449,91.5800018310547,332.476837158203,45.0448417663574,150.452041625977,156.800003051758
"2022-12-15",134.345596313477,242.641632080078,120.287322998047,161.16015625,94.4754791259766,153.427932739258,303.542816162109,139.100387573242,29.3659381866455,16.9350471496582,52.9096183776855,30.9946441650391,46.7129859924316,88.4080352783203,29.0410003662109,88.4499969482422,322.743682861328,44.325511932373,149.325790405273,157.669998168945
"2022-12-16",132.387023925781,238.432113647461,119.538414001465,159.507614135742,93.8124160766602,150.879409790039,299.595611572266,138.483657836914,29.3012351989746,16.5544261932373,52.7114448547363,29.9334964752197,45.8742332458496,88.0074768066406,29.0709991455078,87.8600006103516,319.533142089844,42.4982528686523,147.300354003906,150.229995727539
"2022-12-19",130.280776977539,234.300567626953,120.250343322754,159.335113525391,94.2335357666016,151.074111938477,294.026947021484,138.446807861328,29.6339950561523,16.2377471923828,52.5508193969727,28.3925323486328,45.8902931213379,83.8064041137695,28.8299999237061,84.9199981689453,317.927856445312,42.4651794433594,148.313049316406,149.869995117188
"2022-12-20",130.211883544922,235.615997314453,120.832855224609,159.507614135742,95.5954971313477,147.010055541992,291.719818115234,138.502075195312,29.7541522979736,16.0689144134521,52.0144386291504,28.3925323486328,46.2919998168945,85.0178833007812,28.8190002441406,85.1900024414062,317.817138671875,42.4321060180664,150.748886108398,137.800003051758
